f1c1,f1c2,f1c3,f1c4,f1c5,f1c6,f1c7,f1c8,f1c9,f2c1,f2c2,f2c3,f2c4,f2c5,f2c6,f2c7,f2c8,f2c9,f3c1,f3c2,f3c3,f3c4,f3c5,f3c6,f3c7,f3c8,f3c9,f4c1,f4c2,f4c3,f4c4,f4c5,f4c6,f4c7,f4c8,f4c9,f6c1,f6c2,f6c3,f6c4,f6c5,f6c6,f6c7,f6c8,f6c9,f7c1,f7c2,f7c3,f7c4,f7c5,f7c6,f7c7,f7c8,f7c9,f8c1,f8c2,f8c3,f8c4,f8c5,f8c6,f8c7,f8c8,f8c9,f9c1,f9c2,f9c3,f9c4,f9c5,f9c6,f9c7,f9c8,f9c9,p1c1,p1c2,p1c3,p1c4,p1c5,p1c6,p1c7,p1c8,p1c9,p2c1,p2c2,p2c3,p2c4,p2c5,p2c6,p2c7,p2c8,p2c9,p3c1,p3c2,p3c3,p3c4,p3c5,p3c6,p3c7,p3c8,p3c9,p4c1,p4c2,p4c3,p4c4,p4c5,p4c6,p4c7,p4c8,p4c9,p5c1,p5c2,p5c3,p5c4,p5c5,p5c6,p5c7,p5c8,p5c9,label
0.0329546,-0.904505119,-1.594722056,-1.282596655,-0.789253577,-2.022737823,-0.523716932,-2.29692819,-0.713820247,12.72128336,9.347180583,5.561344574,7.236220374,9.554291065,6.104102202,5.975696824,5.757609871,5.7192919,186,250,249,225,219,177,236,173,190,0.226623687,0.258497087,0.399552603,0.293083439,0.259334471,0.316770128,0.317763882,0.35452151,0.329516274,0.223894577,0.25623674,0.3753147,0.241021572,0.206133631,0.26359543,0.24486526,0.313136739,0.257929491,1.564097748,1.570749682,1.619568857,1.631105129,1.612844533,1.653673717,1.612875872,1.639495103,1.613349699,1.031879475,1.031001139,1.031496921,1.031277046,1.030770693,1.030076032,1.030709515,1.028945325,1.029474097,0.450626768,0.453515401,0.483846049,0.48745684,0.479513099,0.494678423,0.4708472,0.48745684,0.472291516,17.76706962,19.10122518,21.94526729,18.15476442,17.9569124,18.90334124,18.97990643,20.09971431,19.49334057,2.949713976,3.288098516,4.536693935,3.437379784,3.414868254,3.820813173,3.781594489,4.348511107,3.917689517,2.446415196,2.726995256,3.881438898,2.965678076,2.717033775,3.156937154,3.171584554,3.487696723,3.206358297,7.159725786,7.803476259,10.67845789,8.527497388,7.822089507,8.658690641,8.733906371,8.997354659,8.720367166,2.307160233,2.41775443,3.294911158,2.567622432,2.418173212,2.416900509,2.543657335,2.373783408,2.441396475,1
1.934064552,3.494017372,4.974654975,1.662104185,0.729151895,3.024678765,1.483674584,2.809613685,2.000368757,3.529337401,10.39350423,20.30200187,3.842380335,1.761851535,7.437897676,2.475261217,7.192748029,2.645728722,253,197,177,311,387,221,309,187,169,0.383577152,0.172108568,0.110764366,0.412570001,0.57592473,0.224697483,0.447055525,0.216624449,0.387999218,0.222509668,0.10099514,0.072491476,0.187490725,0.352710545,0.126117784,0.275535196,0.153965082,0.303510235,1.673450402,1.624969039,1.586458141,1.728305922,1.713936453,1.643780358,1.671359209,1.571392998,1.587386802,1.032265874,1.030991063,1.030579375,1.031146262,1.031233029,1.030463463,1.030604825,1.029481926,1.030191536,0.559672668,0.52934202,0.509843747,0.594336266,0.588558999,0.53800792,0.542340869,0.499011373,0.490345473,20.34087403,16.91442479,16.16295866,19.46068698,22.5122496,17.75677472,22.35138415,18.91685495,23.53196202,3.508975663,1.994079966,1.615583596,3.718774781,4.601384473,2.506591748,3.717845132,2.497273876,3.440286465,3.364837113,1.909740798,1.369559558,3.884010143,5.364746612,2.34802796,3.974984159,2.106093868,3.260077146,10.80465737,6.059074968,4.355520909,11.62448969,15.12910651,7.157039008,11.8448788,6.725119542,10.27871706,3.159831386,1.774419993,1.314682356,3.003408793,4.051734468,1.936851674,3.148208326,1.858545709,2.783819578,1
0.713324587,1.15837172,1.381298752,1.079970199,0.60205256,1.369541028,0.697162048,1.108374544,0.507348558,1.837099594,2.147969187,2.233539322,2.042830501,0.985240005,2.541178469,1.328670616,2.831347482,1.345141847,242,197,215,191,405,225,335,213,351,0.402438334,0.390514031,0.37238167,0.406582826,0.563260142,0.342549565,0.510918369,0.322402049,0.538553802,0.327955779,0.343882283,0.306525376,0.318373837,0.481432114,0.253885929,0.37259151,0.209085395,0.409559006,1.735217367,1.71915679,1.727206886,1.737204031,1.776781855,1.722892025,1.754785175,1.687884571,1.696146773,1.029778322,1.030051147,1.029358908,1.030549069,1.029662051,1.029963172,1.029064025,1.029806949,1.02932671,0.574837992,0.571949359,0.56328346,0.592169791,0.600113532,0.5798931,0.582059575,0.543785186,0.57556015,19.47551037,19.62246592,19.8393313,19.27928047,20.88669204,19.19935408,21.43825956,19.75214926,23.71936789,5.10199429,4.834363904,4.482510588,4.697078034,6.153505003,3.909817198,5.581133253,3.627137769,5.74893413,3.924654835,3.548184703,3.511145727,3.852676666,5.272972406,3.339537911,4.73762139,3.256307764,4.792766013,10.20622689,9.813459252,9.431862205,10.4963308,14.14937383,9.135007538,12.74086296,8.500153629,13.38510042,2.863188343,2.625189701,2.417974207,2.974755187,3.716435196,2.486043097,3.399979338,2.270021859,3.644110143,1
-0.062605142,0.081698747,0.131327528,0.005155665,-0.349577256,-0.232962368,0.045070221,0.120807567,0.190666605,1.808740573,2.213987649,2.256553237,2.148195087,1.791712603,2.332410304,2.185206441,3.125486131,2.149559378,361,325,363,475,367,355,305,347,255,0.531420207,0.46568089,0.479465204,0.578079809,0.520230922,0.463143797,0.446703962,0.47644053,0.445463143,0.360081097,0.372436172,0.39168175,0.328889772,0.334762561,0.291555196,0.297299508,0.280936796,0.321817607,1.665926496,1.599895917,1.612302665,1.706228104,1.643416811,1.640198909,1.6191603,1.648037822,1.58473901,1.03160675,1.030637181,1.030262612,1.032949027,1.030927275,1.031377516,1.029852281,1.030534587,1.029902077,0.552451085,0.509121588,0.551006769,0.558228352,0.538730078,0.53367497,0.561116985,0.548840294,0.528619862,23.68325188,24.00384845,23.88636433,22.67308514,23.45377102,21.17261056,23.24470608,22.1657619,24.2181205,5.019662121,4.511744845,4.58195218,5.815169769,4.587277627,4.140670612,4.243817143,5.157137129,4.21912309,4.496435949,3.634303123,3.66302914,4.761326503,4.096249589,3.60454438,3.616772549,4.162938423,3.569067286,13.96842953,11.58309444,12.12289113,14.97068443,13.03252504,11.87545382,11.16727974,11.92566376,10.76739289,4.089964817,3.247694693,3.239714239,4.289941132,3.614992157,3.371925853,2.971938546,3.20074913,2.882336233,1
0.415950547,0.766733583,0.260686354,0.297689417,0.19631521,0.293826035,0.002695949,0.40054873,0.061106556,2.001203544,2.414260313,0.191273327,1.989060801,1.079781939,1.622596417,1.127623183,1.400595117,1.838403354,299,215,467,397,491,440,531,381,310,0.421676313,0.379497567,0.783707506,0.577915969,0.611390855,0.597032431,0.630851228,0.56033771,0.418740114,0.29513361,0.317182011,0.365137507,0.243704072,0.367218709,0.284846743,0.325968264,0.366273111,0.243695374,1.732236768,1.722455969,1.864365518,1.854712696,1.811984674,1.811590953,1.815253931,1.70271611,1.677215107,1.031841396,1.031737858,1.031618225,1.032027745,1.031689886,1.031340368,1.031537386,1.031192864,1.031128091,0.569060726,0.566172093,0.665829936,0.657164036,0.631166338,0.634054971,0.66799641,0.559672668,0.566894251,18.68930555,18.09482746,21.46468736,17.99375944,19.8117436,19.98384277,20.40899871,22.89861507,20.18631756,3.811361821,3.663539949,7.028144899,5.1526479,5.157136711,5.114955195,5.255607599,4.978830518,3.58449868,3.872962321,3.606477639,7.768320974,5.602500694,5.945106465,6.098918971,6.519823395,5.513584587,4.132638087,11.66711986,10.78935557,21.20748034,15.81027012,16.54296096,15.9807547,17.07158064,14.77990582,11.44748747,3.334540979,3.124288111,5.527904818,4.394894738,4.335611392,4.250889296,4.520241806,4.012000508,3.104856365,1
-0.150992854,-0.008957748,-0.034819506,0.152850386,0.545367318,0.347056418,0.806536686,0.217398402,0.78557349,6.484958069,7.888019016,9.62848055,6.172763391,5.227542052,6.145355644,7.045624525,6.339968394,6.827285283,265,267,233,271,423,301,305,237,275,0.39669957,0.332687855,0.259523078,0.409723776,0.50942386,0.377031085,0.370893843,0.316088088,0.311291831,0.274345812,0.244860549,0.182893225,0.276590415,0.254884471,0.242132788,0.182693695,0.221788113,0.208511719,1.670740453,1.632841263,1.62735565,1.685999421,1.768952107,1.676994725,1.730039436,1.639040292,1.641101527,1.0306422,1.03024864,1.030203816,1.031495677,1.031041142,1.03132892,1.030514538,1.030553512,1.030663873,0.523564754,0.503344322,0.495400581,0.541618711,0.592169791,0.522120438,0.546673819,0.49178979,0.507677272,19.26761332,18.84450172,17.54588124,18.81129195,18.74170634,18.06532579,17.66100156,17.92145,18.180374,3.886622294,3.433139923,2.996621414,3.732865072,4.954589755,3.542634205,3.815195868,3.26513481,3.405659098,3.806902871,3.223815589,2.65200708,3.673391071,4.819561813,3.349214709,3.695314312,2.965159093,3.150192528,10.23830511,8.860449732,7.303479356,10.97931332,13.13414784,10.13541967,10.16412966,8.815585039,8.827936106,2.926589451,2.526550822,2.052770573,3.086298213,3.662095389,2.724394602,2.794240858,2.298706521,2.420703911,1
0.093818361,0.761789791,1.022763145,1.750980468,-0.314912936,1.318493037,-0.161355882,1.394680737,0.010625251,2.700343094,4.360825211,4.095037139,12.47520432,4.118567111,11.06462809,2.371451956,7.577544282,1.783598018,750,524,419,263,776,289,815,317,702,0.770797181,0.551075154,0.509910313,0.35813549,0.807112234,0.360454976,0.832989766,0.348324393,0.767756073,0.418313957,0.272470154,0.27115872,0.099864769,0.339618972,0.104127576,0.432324924,0.117805306,0.447076613,1.85107212,1.826688289,1.809051452,1.86801793,1.885574168,1.869506776,1.862957809,1.833049595,1.821033207,1.030436274,1.030724928,1.030758903,1.031729539,1.031080303,1.031542633,1.030811948,1.031770887,1.031062142,0.700493533,0.683161734,0.649942453,0.685328209,0.699049216,0.699049216,0.69327195,0.665107777,0.657164036,20.36685001,18.39143948,18.58510338,15.20244832,19.59078018,15.15295635,20.67877122,15.90072731,21.71900146,6.89210404,5.065543716,5.018300725,3.221740067,7.536955404,3.305104414,8.214088066,3.423931285,7.740860253,6.658647923,4.650074403,4.240270003,3.279724018,7.326741539,3.270157559,7.702103678,3.15176446,6.688204949,20.72050235,14.77702311,13.68990577,10.41815384,21.6738581,10.556734,22.4489383,10.26237508,20.29040506,5.149872744,3.876909944,3.636282487,2.796136131,5.506649527,2.852878821,5.691320097,2.863166323,5.246339155,1
1.02972178,1.262341754,1.528294608,1.386912227,1.221798024,1.649966542,1.449548746,1.323057343,1.133973549,4.436986576,5.272407819,5.107059873,4.25371002,3.970512994,4.345553782,2.849261818,3.501071883,2.384565842,385,255,219,291,349,235,281,249,339,0.519234507,0.380192779,0.298748251,0.466035479,0.521807616,0.344082362,0.468307894,0.344127524,0.445026092,0.360009057,0.309881597,0.299272506,0.306172952,0.32888621,0.287524883,0.381219752,0.35906587,0.415689356,1.788051586,1.725542562,1.667051823,1.777204885,1.759647162,1.693444257,1.671401846,1.626944054,1.636375576,1.025054746,1.02615271,1.026702344,1.027431698,1.027027871,1.027385162,1.02829414,1.027073027,1.026648989,0.607335115,0.565449934,0.527897704,0.607335115,0.583503891,0.549562452,0.552451085,0.514898855,0.534397128,22.18863282,20.44396721,20.35675672,20.11267842,22.50344416,20.02008615,24.13131534,22.00700567,25.58020646,7.747502666,5.545828781,4.505438229,6.006470111,7.090520452,4.53316565,5.97644043,4.512937167,5.848991491,5.561532381,3.806467692,3.068368726,4.74956806,4.994571187,3.481010599,4.171389673,3.46255135,4.055120836,11.10622269,8.533592086,7.313902113,10.9524329,12.14908866,8.449786302,11.11944033,8.302427225,10.05420129,2.846486591,2.346673534,2.013388568,2.877067293,3.026190848,2.29178625,3.015868998,2.269504015,2.604044112,1
0.419439478,0.51870657,0.558485967,0.212404253,0.428712972,0.501402705,0.344018784,0.585833368,0.09133537,2.125522657,3.478751312,2.587082622,3.147594111,2.088098396,3.401272471,2.089917462,1.925707126,1.038540531,259,289,253,344,381,299,288,300,344,0.331563779,0.235607477,0.27706975,0.286620762,0.34793481,0.226951984,0.322200593,0.315390828,0.472238297,0.180508909,0.159827907,0.230696867,0.133701457,0.16722921,0.124123415,0.216367987,0.21187583,0.347836088,1.751123151,1.665638877,1.62928282,1.740085047,1.746886661,1.69277967,1.689793155,1.643350347,1.669741297,1.031155284,1.030925458,1.030015041,1.031663253,1.031669475,1.032157694,1.032333595,1.031310869,1.031646002,0.568338568,0.521398279,0.509843747,0.573393676,0.598669215,0.545951661,0.566894251,0.522120438,0.557506193,17.0375651,15.98671358,18.85164013,15.67930468,16.49993188,15.51072015,17.93031481,19.53842812,21.67956673,3.499263066,2.75995118,3.319077123,2.882822088,3.684719398,2.497757677,3.409990716,3.252908311,4.387174762,3.422585019,2.570415418,2.820462341,3.065041152,3.479806877,2.403141494,3.174519035,3.10608505,4.17063247,9.511486727,7.342351137,8.279841426,9.072149125,10.01891336,7.575829244,9.89226486,9.597310544,12.87414614,2.650521349,2.166623104,2.305342302,2.385214974,2.813622286,2.191718892,2.970282778,2.838759717,3.571236942,1
-1.157693031,-0.473759846,0.066034567,0.051543689,-0.085585094,0.665701555,0.074651312,0.655098007,-0.058507945,2.93572365,2.016249203,1.966750198,1.474467923,1.426317544,1.535290408,1.911676057,1.956066666,1.584429194,235,346,420,634,474,361,374,289,400,0.419343848,0.525519026,0.453472103,0.694334888,0.565559747,0.655653514,0.499939963,0.530596276,0.499706516,0.190348859,0.332392159,0.295663441,0.365300504,0.284298119,0.362652812,0.214451547,0.242803094,0.210331772,1.792462953,1.782944941,1.759184076,1.880910592,1.821373211,1.863871445,1.811875885,1.828964144,1.784000208,1.032061077,1.031390467,1.030167217,1.031138496,1.031665436,1.031598552,1.031504282,1.031251861,1.031530496,0.62611123,0.590003316,0.60083569,0.67232936,0.648498137,0.682439576,0.650664612,0.649220295,0.631166338,17.20938721,19.45896737,18.57067808,18.48128525,18.5946178,18.63445924,18.2534626,18.2493369,19.20625939,3.877177705,4.642937421,4.243169263,6.118605459,4.950069408,5.368437907,4.37722575,4.612283893,4.600511845,4.063949847,5.008406279,4.405654029,6.912466184,5.139403418,6.653088478,4.680522352,5.21416521,4.58947812,11.18285188,13.53392125,11.70779946,18.69033755,14.67609554,17.62485848,13.15491573,14.26821258,13.2195606,3.26791173,3.79298873,3.093183392,4.853134516,4.141655793,4.564491282,3.630950982,3.682966895,3.549431984,1
0.525634684,0.871796987,1.624414152,1.139258223,0.289799834,1.603670428,1.494862691,1.057945975,1.627258529,3.165561292,4.173708477,5.362959541,4.10308478,4.152754575,5.24043022,4.555559423,3.906521335,4.856055668,374,269,175,303,294,249,234,305,181,0.481564228,0.389035193,0.316527445,0.474380283,0.438460128,0.407722421,0.401007174,0.437633809,0.3684995,0.677340055,0.624129328,0.563468474,0.56806389,0.582594251,0.531076376,0.625074413,0.731905725,0.626799876,1.550642255,1.484638119,1.430378666,1.571454476,1.534436226,1.52206022,1.458608233,1.467520133,1.424773842,1.025159999,1.02460554,1.023697713,1.025972123,1.026028308,1.026530017,1.025578938,1.02537823,1.024744131,0.449904609,0.426073386,0.395742738,0.460014825,0.450626768,0.443405185,0.408019429,0.437627919,0.387798997,25.28460264,24.45372593,24.42809398,23.60801888,23.25680076,22.0301487,25.99071131,26.50360124,25.42391537,6.498448729,4.826633611,3.550471013,5.519816013,5.197888379,4.319543149,4.202426827,4.302870491,3.711833856,4.764458814,3.554400082,2.785003532,4.610512895,4.055259763,3.644530558,3.439065826,3.649697086,3.175728474,10.37114932,8.321805617,6.885410174,10.72053333,9.758806661,9.751222319,9.185035843,9.817515176,8.427416269,2.575738078,2.144822986,1.843000176,2.608192328,2.423512244,2.448702145,2.24509663,2.530396287,2.153556475,1
-0.53074212,-0.250552611,0.710181012,-0.213728223,0.06912606,0.500686383,0.41464319,0.783273109,0.578769386,2.071273917,2.11834406,1.666433045,1.835341872,1.48863709,1.352879029,1.788168622,2.194803251,2.020504986,235,313,293,269,359,335,265,173,213,0.36791369,0.391967718,0.439923114,0.374431137,0.469863819,0.451241889,0.408289904,0.39514216,0.398235368,0.143814351,0.171537649,0.264569029,0.152972828,0.207821751,0.236638461,0.18715281,0.216015189,0.210347876,1.726661915,1.727863203,1.708064236,1.72998534,1.733754036,1.722730984,1.71115345,1.691433954,1.67566579,1.030607808,1.029542664,1.029137613,1.030156999,1.030287922,1.030375044,1.030680594,1.028920751,1.030811843,0.576282309,0.579170942,0.571227201,0.58422605,0.592169791,0.592891949,0.587114683,0.571949359,0.565449934,18.61147324,19.88924563,21.62582486,19.21528872,20.84782425,21.38271973,20.15856794,19.8645118,21.08302672,4.732176634,5.003459664,5.507220538,4.991706539,5.402059893,5.448830575,4.698796446,5.446671901,4.694774599,3.532256966,3.696258782,4.196131201,3.554456078,4.283473352,4.109630174,3.865065382,3.779320581,3.605906176,9.003224343,9.727119165,10.58258456,9.259401155,11.19568559,10.62892712,9.962866246,9.484204078,10.05409032,2.739644384,2.923904458,3.0206013,2.674083832,3.190041666,3.062860501,2.958503477,2.714794029,2.937075231,1
1.25191515,2.041218655,2.566360098,1.948045413,1.074757645,2.529575626,1.409275628,1.94637547,1.088037093,4.455268825,9.318254556,8.405309044,5.154309743,2.995077974,8.496758246,3.641361516,6.043139023,3.585230716,229,201,163,137,317,104,219,139,213,0.374425814,0.270744275,0.21782784,0.264642202,0.437305385,0.202038265,0.379449199,0.255043385,0.345065877,0.474199375,0.239312577,0.187928577,0.241858294,0.340652094,0.166214081,0.322072889,0.230671475,0.365957787,1.48979301,1.532272226,1.512804225,1.515627543,1.619551248,1.524954971,1.579205845,1.516504689,1.504262746,1.028673728,1.028068535,1.027968943,1.029167789,1.030612374,1.028806007,1.029077742,1.028808198,1.028629839,0.4621813,0.454237559,0.452071084,0.468680725,0.525731229,0.472291516,0.491067631,0.459292667,0.447738135,24.58206809,21.45780637,20.63004967,20.43148623,21.37186539,18.7455674,21.55143568,20.24261042,23.47055598,3.949601111,3.307141227,2.602049244,2.725877166,4.092022493,2.241426488,3.580598544,2.464909209,3.215603447,3.032047731,2.599385072,1.957342923,2.356971426,3.830600947,1.974699843,3.512081498,2.414587951,2.808957942,9.206433412,6.917291386,5.959263885,7.171306888,11.61629136,6.020637819,9.944015296,6.955180653,8.919213156,2.493929968,1.827173835,1.595566435,1.969463643,2.89731483,1.634550792,2.409112513,1.777124016,2.245923112,1
-0.515761002,-0.407789587,-0.435159151,-0.259263749,-0.207135485,-0.171115023,-0.249842956,-0.321779817,-0.535345936,1.510714901,2.449973275,2.379015121,1.375536206,1.023733817,1.87021304,1.338319187,2.367839777,1.565875831,312,230,190,378,418,348,360,326,370,0.392403518,0.298893583,0.337220387,0.460975085,0.522408905,0.414704098,0.511662096,0.370543641,0.484072213,0.263234416,0.203389089,0.249891813,0.26676747,0.290782227,0.267047327,0.286251446,0.335429331,0.398879704,1.654535604,1.626114513,1.616035407,1.682295317,1.705375051,1.646953421,1.675984834,1.56390472,1.590567578,1.0298184,1.030416669,1.029441991,1.030245391,1.030918451,1.030508987,1.031048709,1.029491293,1.030170899,0.55895051,0.537285761,0.509843747,0.579170942,0.581337417,0.535119287,0.565449934,0.470125041,0.527897704,20.7043618,19.79125153,22.21562782,20.99777746,21.83063386,21.55723914,22.93871434,23.20410655,24.8588282,4.749993347,3.678517005,3.820391688,4.964088814,5.097370964,4.393789132,4.612365927,3.741582015,4.275107083,3.566286842,2.753618131,3.11007948,3.873330105,4.652980048,3.717295548,4.620592417,3.213629918,3.964352923,10.11671445,8.032390574,8.632664235,11.59183117,13.2174196,10.17691696,13.12142915,9.093127633,12.20673081,3.015565247,2.414871486,2.501791142,3.245672585,3.63658298,2.858871651,3.461700217,2.624436477,3.161148981,1
